,DATA_PEDIDO,HORA_PEDIDO,VALOR_PRODUTOS,TAXA_ENTREGA,TOTAL_PEDIDO,FORMA_PAGAMENTO,AVALIACAO,STATUS,ID_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,ID_USUARIO,DDD_USUARIO,DATA_CADASTRO_USUARIO,PRIMEIRO_PEDIDO,BAIRRO_USUARIO,CIDADE_USUARIO,SO_DISPOSITIVO
9683,2016-08-26, 19:37,43.0,4.0,47.0,Dinheiro,0.0,Entregue,648,Lanchonete,3688,77,2015-05-20,Não,Alto Maron,Vitória da Conquista,Android
9684,2016-08-27, 21:57,47.0,3.0,50.0,Dinheiro,0.0,Entregue,648,Lanchonete,58760,77,2016-08-27,Sim,Bela Vista,Vitória da Conquista,PC
9686,2016-08-28, 22:25,22.0,4.0,26.0,Dinheiro,0.0,Entregue,648,Lanchonete,27344,77,2016-02-05,Não,Candeias,Vitória da Conquista,Android
9687,2016-08-29, 19:21,13.0,4.0,17.0,Dinheiro,5.0,Entregue,648,Lanchonete,26536,77,2016-01-31,Não,Centro,Vitória da Conquista,Android
9689,2016-08-30, 19:17,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,15472,77,2015-11-12,Não,Brasil,Vitória da Conquista,Android
9690,2016-08-31, 18:19,18.0,5.0,23.0,Dinheiro,5.0,Entregue,648,Lanchonete,21536,77,2015-12-23,Não,Primavera,Vitória da Conquista,Android
9691,2016-08-31, 19:11,21.0,6.0,27.0,Dinheiro,0.0,Entregue,648,Lanchonete,656,77,2015-03-03,Não,Vila Serrana,Vitória da Conquista,Android
9692,2016-08-31, 19:16,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,34760,77,2016-03-21,Não,Centro,Vitória da Conquista,Android
9693,2016-08-31, 19:16,18.0,4.0,22.0,Dinheiro,1.0,Entregue,648,Lanchonete,32944,77,2016-03-11,Não,Candeias,Vitória da Conquista,Android
9694,2016-08-31, 20:29,44.0,3.0,47.0,Dinheiro,0.0,Entregue,648,Lanchonete,54264,73,2016-08-01,Não,Ipanema,Vitória da Conquista,Android
9697,2016-09-01, 18:52,41.0,4.0,45.0,Dinheiro,5.0,Entregue,648,Lanchonete,12744,77,2015-10-26,Não,Boa Vista,Vitória da Conquista,Android
9698,2016-09-01, 19:22,40.0,4.0,44.0,Dinheiro,0.0,Entregue,648,Lanchonete,36456,77,2016-03-29,Não,Sumaré,Vitória da Conquista,Android
9699,2016-09-01, 19:51,18.0,5.0,23.0,Dinheiro,0.0,Entregue,648,Lanchonete,15096,77,2015-11-10,Não,Felícia,Vitória da Conquista,Android
9700,2016-09-01, 20:21,25.0,4.0,29.0,Dinheiro,0.0,Entregue,648,Lanchonete,14264,77,2015-11-03,Não,Boa Vista,Vitória da Conquista,iOS
9701,2016-09-01, 20:35,36.0,4.0,40.0,Dinheiro,0.0,Entregue,648,Lanchonete,34272,77,2016-03-17,Não,Candeias,Vitória da Conquista,Android
9702,2016-09-01, 21:28,18.0,4.0,22.0,Dinheiro,5.0,Entregue,648,Lanchonete,51856,77,2016-07-15,Não,Brasil,Vitória da Conquista,iOS
9703,2016-09-01, 22:05,40.0,4.0,44.0,Dinheiro,0.0,Entregue,648,Lanchonete,7008,77,2015-08-09,Não,Centro,Vitória da Conquista,Android
9704,2016-09-02, 19:11,26.0,4.0,30.0,Dinheiro,0.0,Entregue,648,Lanchonete,35104,77,2016-03-22,Não,Candeias,Vitória da Conquista,iOS
9705,2016-09-02, 19:17,29.0,4.0,33.0,Dinheiro,0.0,Recusado,648,Lanchonete,34448,77,2016-03-18,Não,Alto Maron,Vitória da Conquista,Android
9706,2016-09-02, 21:48,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,31752,77,2016-03-04,Não,Candeias,Vitória da Conquista,iOS
9707,2016-09-03, 22:20,18.0,5.0,23.0,Dinheiro,0.0,Entregue,648,Lanchonete,13688,77,2015-11-01,Não,Ibirapuera,Vitória da Conquista,Android
9708,2016-09-03, 22:34,17.0,4.0,21.0,Dinheiro,5.0,Entregue,648,Lanchonete,58856,77,2016-08-28,Não,Centro,Vitória da Conquista,Android
9709,2016-09-04, 21:35,29.0,4.0,33.0,Dinheiro,0.0,Entregue,648,Lanchonete,34448,77,2016-03-18,Não,Alto Maron,Vitória da Conquista,Android
9710,2016-09-04, 21:58,28.0,3.0,31.0,Dinheiro,0.0,Entregue,648,Lanchonete,38472,77,2016-04-12,Não,Ipanema,Vitória da Conquista,Android
9711,2016-09-05, 19:52,23.0,4.0,27.0,Dinheiro,0.0,Entregue,648,Lanchonete,31752,77,2016-03-04,Não,Candeias,Vitória da Conquista,iOS
9712,2016-09-05, 20:03,17.0,4.0,21.0,Dinheiro,0.0,Entregue,648,Lanchonete,59624,77,2016-09-01,Não,Caminho do Parque,Vitória da Conquista,iOS
9713,2016-09-06, 19:15,18.0,4.0,22.0,Dinheiro,5.0,Entregue,648,Lanchonete,22520,77,2015-12-31,Não,Centro,Vitória da Conquista,Android
9714,2016-09-06, 20:14,27.0,4.0,31.0,Dinheiro,0.0,Entregue,648,Lanchonete,3728,77,2015-05-21,Não,Alto Maron,Vitória da Conquista,Android
9716,2016-09-07, 21:09,22.0,4.0,26.0,Dinheiro,0.0,Entregue,648,Lanchonete,22776,77,2016-01-02,Não,Centro,Vitória da Conquista,Android
9717,2016-09-08, 19:22,20.0,4.0,24.0,Dinheiro,5.0,Entregue,648,Lanchonete,60712,77,2016-09-07,Não,Candeias,Vitória da Conquista,Android
9718,2016-09-08, 19:55,38.0,4.0,42.0,Dinheiro,0.0,Entregue,648,Lanchonete,58424,77,2016-08-25,Não,Candeias,Vitória da Conquista,iOS
9719,2016-09-08, 20:28,36.0,4.0,40.0,Dinheiro,0.0,Entregue,648,Lanchonete,14264,77,2015-11-03,Não,Boa Vista,Vitória da Conquista,iOS
9720,2016-09-08, 20:34,21.0,4.0,25.0,Dinheiro,0.0,Entregue,648,Lanchonete,53304,77,2016-07-24,Não,Candeias,Vitória da Conquista,iOS
9721,2016-09-08, 21:29,15.0,4.0,19.0,Dinheiro,5.0,Entregue,648,Lanchonete,5664,77,2015-07-13,Não,Guarani,Vitória da Conquista,Android
9722,2016-09-08, 22:50,19.0,4.0,23.0,Dinheiro,0.0,Entregue,648,Lanchonete,43504,77,2016-05-13,Não,Urbis I,Vitória da Conquista,Android
9723,2016-09-11, 21:22,19.0,4.0,23.0,Dinheiro,0.0,Entregue,648,Lanchonete,4808,77,2015-06-15,Não,Brasil,Vitória da Conquista,Android
9725,2016-09-12, 19:43,22.0,5.0,27.0,Dinheiro,0.0,Entregue,648,Lanchonete,34768,77,2016-03-21,Não,Primavera,Vitória da Conquista,Android
9726,2016-09-12, 19:46,24.0,4.0,28.0,Dinheiro,0.0,Entregue,648,Lanchonete,49536,77,2016-06-24,Não,Alto Maron,Vitória da Conquista,Android
9727,2016-09-12, 21:18,25.0,4.0,29.0,Dinheiro,0.0,Entregue,648,Lanchonete,60536,11,2016-09-06,Não,Candeias,Vitória da Conquista,iOS
9728,2016-09-12, 21:59,24.0,4.0,28.0,Dinheiro,0.0,Entregue,648,Lanchonete,3688,77,2015-05-20,Não,Candeias,Vitória da Conquista,Android
9729,2016-09-13, 18:10,26.0,4.0,30.0,Dinheiro,0.0,Entregue,648,Lanchonete,35104,77,2016-03-22,Não,Candeias,Vitória da Conquista,iOS
9730,2016-09-13, 20:20,34.0,4.0,38.0,Dinheiro,0.0,Entregue,648,Lanchonete,3688,77,2015-05-20,Não,Alto Maron,Vitória da Conquista,Android
9731,2016-09-13, 20:35,25.0,4.0,29.0,Dinheiro,0.0,Entregue,648,Lanchonete,43768,77,2016-05-16,Não,Candeias,Vitória da Conquista,iOS
9732,2016-09-13, 20:55,36.0,4.0,40.0,Dinheiro,0.0,Entregue,648,Lanchonete,34400,77,2016-03-18,Não,Recreio,Vitória da Conquista,Android
9733,2016-09-13, 21:50,39.0,4.0,43.0,Dinheiro,0.0,Entregue,648,Lanchonete,4808,77,2015-06-15,Não,Brasil,Vitória da Conquista,Android
9734,2016-09-14, 20:07,42.0,4.0,46.0,Dinheiro,0.0,Entregue,648,Lanchonete,15976,77,2015-11-16,Não,Mor. dos Pássaros,Vitória da Conquista,Android
9735,2016-09-17, 20:17,40.0,5.0,45.0,Dinheiro,0.0,Entregue,648,Lanchonete,62480,77,2016-09-17,Sim,Ibirapuera,Vitória da Conquista,Android
9736,2016-09-17, 20:58,39.0,4.0,43.0,Dinheiro,0.0,Entregue,648,Lanchonete,46288,77,2016-06-02,Não,Boa Vista,Vitória da Conquista,Android
9737,2016-09-18, 20:04,41.0,4.0,45.0,Dinheiro,5.0,Entregue,648,Lanchonete,29472,77,2016-02-17,Não,Recreio,Vitória da Conquista,Android
9738,2016-09-18, 22:04,29.0,4.0,33.0,Dinheiro,0.0,Entregue,648,Lanchonete,34448,77,2016-03-18,Não,Alto Maron,Vitória da Conquista,Android
9739,2016-09-19, 19:14,22.0,4.0,26.0,Dinheiro,0.0,Entregue,648,Lanchonete,59040,77,2016-08-29,Não,Centro,Vitória da Conquista,Android
9740,2016-09-19, 20:21,19.0,5.0,24.0,Dinheiro,0.0,Entregue,648,Lanchonete,54536,77,2016-08-02,Não,Primavera,Vitória da Conquista,Android
9741,2016-09-20, 19:18,20.0,4.0,24.0,Dinheiro,0.0,Entregue,648,Lanchonete,21880,77,2015-12-26,Não,Jd. Guanabara,Vitória da Conquista,Android
9742,2016-09-20, 20:20,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,62864,73,2016-09-19,Não,Alto Maron,Vitória da Conquista,iOS
9743,2016-09-20, 20:26,22.0,5.0,27.0,Dinheiro,0.0,Entregue,648,Lanchonete,34768,77,2016-03-21,Não,Primavera,Vitória da Conquista,Android
9744,2016-09-20, 21:08,36.0,4.0,40.0,Dinheiro,0.0,Entregue,648,Lanchonete,56936,77,2016-08-16,Não,Recreio,Vitória da Conquista,iOS
9745,2016-09-21, 22:58,26.0,4.0,30.0,Dinheiro,0.0,Entregue,648,Lanchonete,43504,77,2016-05-13,Não,Urbis I,Vitória da Conquista,Android
9746,2016-09-22, 22:14,13.0,4.0,17.0,Dinheiro,0.0,Entregue,648,Lanchonete,34448,77,2016-03-18,Não,Alto Maron,Vitória da Conquista,Android
9747,2016-09-22, 22:14,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,34272,77,2016-03-17,Não,Candeias,Vitória da Conquista,Android
9749,2016-09-24, 18:05,24.0,4.0,28.0,Dinheiro,0.0,Entregue,648,Lanchonete,6856,77,2015-08-07,Não,Patagônia,Vitória da Conquista,Android
9750,2016-09-25, 19:51,13.0,4.0,17.0,Dinheiro,0.0,Entregue,648,Lanchonete,880,77,2015-03-06,Não,Espl. do Parque,Vitória da Conquista,Android
9751,2016-09-26, 20:24,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,14264,77,2015-11-03,Não,Boa Vista,Vitória da Conquista,iOS
9752,2016-09-26, 21:08,18.0,5.0,23.0,Dinheiro,0.0,Entregue,648,Lanchonete,34768,77,2016-03-21,Não,Primavera,Vitória da Conquista,Android
9753,2016-09-27, 18:15,19.0,5.0,24.0,Dinheiro,0.0,Entregue,648,Lanchonete,3688,77,2015-05-20,Não,Primavera,Vitória da Conquista,Android
9754,2016-09-27, 22:06,22.0,4.0,26.0,Dinheiro,5.0,Entregue,648,Lanchonete,10528,77,2015-10-08,Não,Mor. dos Pássaros,Vitória da Conquista,iOS
9755,2016-09-27, 22:10,12.0,4.0,16.0,Dinheiro,0.0,Entregue,648,Lanchonete,62968,77,2016-09-19,Não,Recreio,Vitória da Conquista,Android
9756,2016-09-29, 18:41,22.0,4.0,26.0,Dinheiro,4.0,Entregue,648,Lanchonete,58624,77,2016-08-27,Não,Candeias,Vitória da Conquista,Android
9757,2016-09-29, 20:36,21.0,4.0,25.0,Dinheiro,2.0,Entregue,648,Lanchonete,64280,77,2016-09-29,Sim,Candeias,Vitória da Conquista,Android
9758,2016-09-30, 21:15,15.0,4.0,19.0,Dinheiro,0.0,Entregue,648,Lanchonete,60912,77,2016-09-09,Não,Candeias,Vitória da Conquista,iOS
9759,2016-09-30, 23:01,24.0,4.0,28.0,Dinheiro,0.0,Entregue,648,Lanchonete,23960,77,2016-01-11,Não,Alto Maron,Vitória da Conquista,Android
9760,2016-10-01, 19:30,13.0,4.0,17.0,Dinheiro,0.0,Entregue,648,Lanchonete,880,77,2015-03-06,Não,Espl. do Parque,Vitória da Conquista,Android
9761,2016-10-01, 22:48,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,53304,77,2016-07-24,Não,Candeias,Vitória da Conquista,iOS
9762,2016-10-02, 18:23,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,14176,77,2015-11-03,Não,Candeias,Vitória da Conquista,Android
9763,2016-10-02, 19:38,45.0,4.0,49.0,Dinheiro,0.0,Entregue,648,Lanchonete,18584,77,2015-12-01,Não,Urbis I,Vitória da Conquista,iOS
9764,2016-10-02, 22:28,18.0,5.0,23.0,Dinheiro,5.0,Entregue,648,Lanchonete,13976,77,2015-11-02,Não,Primavera,Vitória da Conquista,Android
9765,2016-10-02, 22:28,31.0,4.0,35.0,Dinheiro,0.0,Entregue,648,Lanchonete,34168,77,2016-03-16,Não,Boa Vista,Vitória da Conquista,iOS
9766,2016-10-02, 22:48,22.0,4.0,26.0,Dinheiro,0.0,Entregue,648,Lanchonete,9112,77,2015-09-17,Não,Candeias,Vitória da Conquista,iOS
9767,2016-10-03, 20:34,39.0,4.0,43.0,Dinheiro,0.0,Entregue,648,Lanchonete,40904,77,2016-04-26,Não,Candeias,Vitória da Conquista,iOS
9769,2016-10-03, 21:14,25.5,4.0,29.5,Dinheiro,5.0,Entregue,648,Lanchonete,23208,77,2016-01-05,Não,Santa Cecília,Vitória da Conquista,iOS
9770,2016-10-03, 21:43,30.0,4.0,34.0,Dinheiro,0.0,Entregue,648,Lanchonete,28352,38,2016-02-11,Não,Candeias,Vitória da Conquista,iOS
9771,2016-10-04, 20:21,22.0,5.0,27.0,Dinheiro,0.0,Entregue,648,Lanchonete,34768,77,2016-03-21,Não,Primavera,Vitória da Conquista,Android
9772,2016-10-04, 20:34,18.0,5.0,23.0,Dinheiro,0.0,Entregue,648,Lanchonete,26984,77,2016-02-02,Não,Urbis IV,Vitória da Conquista,Android
9773,2016-10-05, 18:58,15.0,4.0,19.0,Dinheiro,5.0,Entregue,648,Lanchonete,40808,77,2016-04-26,Não,Candeias,Vitória da Conquista,Android
9774,2016-10-05, 19:57,36.0,4.0,40.0,Dinheiro,3.0,Entregue,648,Lanchonete,5176,77,2015-06-28,Não,Candeias,Vitória da Conquista,Android
9775,2016-10-05, 21:24,20.5,6.0,26.5,Dinheiro,1.0,Recusado,648,Lanchonete,65288,77,2016-10-04,Não,Ayrton Senna,Vitória da Conquista,Android
9776,2016-10-07, 20:52,22.0,4.0,26.0,Dinheiro,5.0,Entregue,648,Lanchonete,22776,77,2016-01-02,Não,Centro,Vitória da Conquista,Android
9777,2016-10-07, 21:48,22.0,3.0,25.0,Dinheiro,0.0,Entregue,648,Lanchonete,65912,75,2016-10-07,Sim,Bela Vista,Vitória da Conquista,PC
9779,2016-10-08, 21:17,18.0,4.0,22.0,Dinheiro,0.0,Entregue,648,Lanchonete,29400,77,2016-02-17,Não,Candeias,Vitória da Conquista,Android
9780,2016-10-09, 21:19,18.0,4.0,22.0,Dinheiro,5.0,Entregue,648,Lanchonete,66296,77,2016-10-09,Sim,Candeias,Vitória da Conquista,Android
9781,2016-10-09, 21:31,25.0,4.0,29.0,Dinheiro,0.0,Entregue,648,Lanchonete,7128,77,2015-08-13,Não,Candeias,Vitória da Conquista,Android
9782,2016-10-11, 18:39,30.0,4.0,34.0,Dinheiro,0.0,Entregue,648,Lanchonete,4608,77,2015-06-09,Não,Centro,Vitória da Conquista,Android
9783,2016-10-12, 19:34,32.0,4.0,36.0,Dinheiro,0.0,Entregue,648,Lanchonete,6856,77,2015-08-07,Não,Patagônia,Vitória da Conquista,Android
9784,2016-10-12, 20:53,23.5,4.0,27.5,Dinheiro,0.0,Entregue,648,Lanchonete,7128,77,2015-08-13,Não,Candeias,Vitória da Conquista,Android
9785,2016-10-18, 20:30,15.0,4.0,19.0,Dinheiro,0.0,Entregue,648,Lanchonete,13424,77,2015-10-29,Não,Candeias,Vitória da Conquista,Android
9786,2016-10-18, 20:54,15.0,5.0,20.0,Dinheiro,5.0,Entregue,648,Lanchonete,13976,77,2015-11-02,Não,Primavera,Vitória da Conquista,Android
9787,2016-10-21, 22:20,26.0,4.0,30.0,Dinheiro,0.0,Entregue,648,Lanchonete,67032,73,2016-10-14,Não,Boa Vista,Vitória da Conquista,iOS
9788,2016-10-22, 19:09,45.0,5.0,50.0,Dinheiro,0.0,Entregue,648,Lanchonete,61856,77,2016-09-13,Não,Primavera,Vitória da Conquista,Android
9789,2016-10-23, 21:25,44.0,4.0,48.0,Dinheiro,0.0,Entregue,648,Lanchonete,67032,73,2016-10-14,Não,Boa Vista,Vitória da Conquista,iOS
9790,2016-10-23, 22:54,32.0,4.0,36.0,Dinheiro,0.0,Entregue,648,Lanchonete,48504,77,2016-06-15,Não,Boa Vista,Vitória da Conquista,iOS
9791,2016-10-25, 18:57,38.0,4.0,42.0,Dinheiro,5.0,Entregue,648,Lanchonete,22264,77,2015-12-29,Não,Brasil,Vitória da Conquista,iOS
9792,2016-10-26, 21:37,36.0,4.0,40.0,Dinheiro,0.0,Entregue,648,Lanchonete,13072,77,2015-10-27,Não,Candeias,Vitória da Conquista,iOS
9793,2016-10-30, 22:49,45.0,4.0,49.0,Dinheiro,5.0,Entregue,648,Lanchonete,67064,77,2016-10-14,Não,Mor. dos Pássaros,Vitória da Conquista,iOS
9794,2016-10-31, 19:52,23.0,4.0,27.0,Dinheiro,0.0,Entregue,648,Lanchonete,59040,77,2016-08-29,Não,Centro,Vitória da Conquista,Android
9795,2016-07-05, 20:22,12.0,2.0,14.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,50736,77,2016-07-05,Sim,Centro,Brumado,Android
9796,2016-07-07, 19:19,20.0,2.0,22.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,33928,77,2016-03-15,Não,Olhos D'Água,Brumado,Android
9797,2016-07-08, 20:12,27.0,2.0,29.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9798,2016-07-09, 20:57,9.0,2.0,11.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,47392,77,2016-06-09,Não,Nobre,Brumado,iOS
9799,2016-07-10, 20:17,41.5,2.0,43.5,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,50632,77,2016-07-03,Não,Olhos D'Água,Brumado,Android
9800,2016-07-11, 21:17,33.0,2.0,35.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,51328,77,2016-07-11,Sim,Baraúnas,Brumado,Android
9801,2016-07-12, 23:19,9.0,2.0,11.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,51632,77,2016-07-12,Sim,Centro,Brumado,Android
9802,2016-07-21, 19:17,39.17,2.0,41.17,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,37984,77,2016-04-09,Não,Flores,Brumado,iOS
9803,2016-07-22, 19:07,39.17,2.0,41.17,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,37984,77,2016-04-09,Não,Flores,Brumado,iOS
9804,2016-08-02, 19:56,9.0,2.0,11.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,54472,77,2016-08-02,Sim,São Jorge,Brumado,Android
9805,2016-08-07, 23:57,35.33,2.0,37.33,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,37984,77,2016-04-09,Não,Centro,Brumado,iOS
9806,2016-08-09, 21:15,11.0,2.0,13.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,55608,77,2016-08-09,Sim,Olhos D'Água,Brumado,Android
9807,2016-08-11, 19:21,33.5,2.0,35.5,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9808,2016-08-13, 22:17,6.5,2.0,8.5,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,56200,77,2016-08-13,Sim,Nobre,Brumado,PC
9809,2016-08-16, 20:16,22.0,2.0,24.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,44968,77,2016-05-23,Não,Novo Brumado,Brumado,Android
9810,2016-08-16, 21:57,19.0,2.0,21.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,41320,77,2016-04-29,Não,Jardim Brasil,Brumado,Android
9811,2016-08-22, 23:14,9.0,2.0,11.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,41320,77,2016-04-29,Não,Jardim Brasil,Brumado,iOS
9812,2016-08-26, 20:41,42.17,2.0,44.17,Dinheiro,5.0,Entregue,664,Pizzaria/Lanchonete,58536,77,2016-08-26,Sim,Nobre,Brumado,iOS
9813,2016-08-26, 21:55,9.5,2.0,11.5,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,53256,73,2016-07-24,Não,Centro,Brumado,Android
9814,2016-08-29, 20:25,26.0,2.0,28.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,41408,77,2016-04-30,Não,Nobre,Brumado,iOS
9815,2016-08-29, 22:17,12.0,2.0,14.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,31976,77,2016-03-06,Não,Novo Brumado,Brumado,Android
9816,2016-09-01, 19:10,32.0,2.0,34.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9817,2016-09-06, 21:20,44.0,2.0,46.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9818,2016-09-09, 19:02,15.0,2.0,17.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9819,2016-09-12, 21:03,19.5,2.0,21.5,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,61592,77,2016-09-12,Sim,Flores,Brumado,Android
9820,2016-09-13, 23:44,21.0,2.0,23.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,4952,77,2015-06-20,Não,Hospital,Brumado,Android
9821,2016-09-15, 20:50,20.5,2.0,22.5,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9822,2016-09-16, 18:14,22.5,2.0,24.5,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9823,2016-09-20, 20:47,23.0,2.0,25.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,60792,77,2016-09-08,Não,Santa Tereza,Brumado,Android
9824,2016-09-20, 20:57,29.0,2.0,31.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,31976,77,2016-03-06,Não,Novo Brumado,Brumado,Android
9825,2016-09-25, 20:42,29.0,2.0,31.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,31976,77,2016-03-06,Não,Novo Brumado,Brumado,Android
9826,2016-09-27, 20:10,15.0,2.0,17.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,64024,77,2016-09-27,Sim,Hospital,Brumado,PC
9827,2016-09-27, 21:29,42.0,2.0,44.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,41408,77,2016-04-30,Não,Nobre,Brumado,iOS
9828,2016-09-30, 22:10,10.0,2.0,12.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,31976,77,2016-03-06,Não,Novo Brumado,Brumado,Android
9829,2016-10-14, 18:20,15.0,2.0,17.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,35848,77,2016-03-27,Não,Nobre,Brumado,Android
9830,2016-10-16, 20:10,33.67,2.0,35.67,Dinheiro,5.0,Entregue,664,Pizzaria/Lanchonete,67376,77,2016-10-16,Sim,Centenário,Brumado,Android
9831,2016-10-18, 21:29,39.5,2.0,41.5,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,41408,77,2016-04-30,Não,Nobre,Brumado,iOS
9832,2016-10-20, 23:55,12.0,2.0,14.0,Dinheiro,0.0,Recusado,664,Pizzaria/Lanchonete,68112,77,2016-10-20,Sim,Jardim Brasil,Brumado,PC
9833,2016-10-24, 19:37,24.0,2.0,26.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,31976,77,2016-03-06,Não,Novo Brumado,Brumado,Android
9834,2016-10-24, 20:18,16.0,2.0,18.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,33048,77,2016-03-11,Não,Feliciano Pereira Santos,Brumado,Android
9835,2016-10-25, 20:01,33.0,2.0,35.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,31976,77,2016-03-06,Não,Novo Brumado,Brumado,Android
9836,2016-10-26, 20:55,14.0,2.0,16.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,69184,77,2016-10-26,Sim,Centro,Brumado,Android
9837,2016-11-01, 19:12,29.0,2.0,31.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,27000,77,2016-02-02,Não,Novo Brumado,Brumado,Android
9838,2016-11-01, 20:56,24.0,2.0,26.0,Dinheiro,0.0,Entregue,664,Pizzaria/Lanchonete,31976,77,2016-03-06,Não,Novo Brumado,Brumado,Android
9839,2016-07-18, 12:32,35.0,5.0,40.0,Dinheiro,0.0,Recusado,696,Acarajé,15976,77,2015-11-16,Não,Mor. dos Pássaros,Vitória da Conquista,Android
9840,2016-08-01, 14:28,37.0,5.0,42.0,Dinheiro,0.0,Entregue,696,Acarajé,52504,77,2016-07-19,Não,Centro,Vitória da Conquista,Android
9841,2016-08-15, 18:28,37.0,5.0,42.0,Dinheiro,0.0,Recusado,696,Acarajé,11064,77,2015-10-17,Não,Jd. Guanabara,Vitória da Conquista,Android
9842,2016-08-21, 20:02,37.0,5.0,42.0,Dinheiro,0.0,Entregue,696,Acarajé,51784,77,2016-07-14,Não,Alto Maron,Vitória da Conquista,iOS
9843,2016-08-22, 17:53,37.0,5.0,42.0,Dinheiro,0.0,Entregue,696,Acarajé,35864,77,2016-03-27,Não,Ibirapuera,Vitória da Conquista,PC
9844,2016-09-12, 20:44,37.0,5.0,42.0,Dinheiro,5.0,Entregue,696,Acarajé,61552,77,2016-09-12,Sim,Candeias,Vitória da Conquista,PC
9845,2016-09-26, 19:19,37.0,5.0,42.0,Dinheiro,0.0,Recusado,696,Acarajé,38600,77,2016-04-12,Não,Candeias,Vitória da Conquista,Android
9846,2016-10-02, 20:25,37.0,5.0,42.0,Dinheiro,0.0,Entregue,696,Acarajé,29952,77,2016-02-22,Não,Candeias,Vitória da Conquista,iOS
9847,2016-10-10, 13:17,37.0,5.0,42.0,Dinheiro,0.0,Recusado,696,Acarajé,39456,77,2016-04-17,Não,Boa Vista,Vitória da Conquista,Android
9848,2016-10-17, 19:27,37.0,5.0,42.0,Dinheiro,0.0,Recusado,696,Acarajé,41056,77,2016-04-26,Não,Boa Vista,Vitória da Conquista,iOS
9849,2016-10-23, 20:22,37.0,5.0,42.0,Dinheiro,0.0,Recusado,696,Acarajé,56680,77,2016-08-15,Não,Guarani,Vitória da Conquista,Android
